SaleID,ProductID,CustomerID,StoreID,Date,Quantity,UnitPrice
5099,6,81,5,2024-08-16,1,499.17
5100,80,374,3,2023-02-18,3,349.96
5101,24,156,2,2024-01-12,3,261.1
5102,48,275,5,2023-02-01,2,364.72
5103,45,283,2,2024-04-30,3,201.44
5104,13,432,4,2024-08-23,3,681.97
5105,69,500,1,2024-06-14,4,110.72
5106,25,249,1,2023-01-03,2,521.73
5107,20,147,5,2024-01-13,4,482.06
5108,82,481,4,2024-07-25,2,308.9
5109,82,435,3,2023-08-30,2,111.27
5110,66,7,4,2024-06-24,1,706.32
5111,74,157,4,2024-08-09,1,573.84
5112,45,171,3,2024-08-04,3,811.38
5113,47,69,3,2024-08-17,2,243.17
5114,63,94,4,2023-12-23,3,793.65
5115,76,369,2,2024-11-15,4,299.03
5116,77,363,2,2023-07-16,3,121.46
5117,55,376,4,2024-02-23,4,143.57
5118,75,186,2,2024-10-20,1,228.85
5119,19,392,3,2023-09-30,1,685.6
5120,35,170,3,2024-05-16,4,251.52
5121,53,204,2,2023-02-04,4,607.83
5122,26,42,3,2024-09-16,4,263.96
5123,14,13,1,2024-04-05,3,371.57
5124,45,154,3,2024-12-18,4,890.82
5125,44,274,4,2024-10-31,2,505.36
5126,88,298,5,2023-09-10,4,604.25
5127,65,51,2,2024-09-25,1,197.38
5128,51,500,2,2024-05-26,4,140.19
5129,43,369,3,2023-02-17,1,419.05
5130,86,212,3,2023-07-04,1,856.83
5131,23,144,5,2024-05-05,3,248.51
5132,56,357,5,2023-09-30,4,625.48
5133,19,3,4,2024-09-04,1,873.38
5134,82,254,1,2024-06-10,2,935.07
5135,76,475,4,2023-05-08,4,993.85
5136,55,335,2,2023-07-29,4,765.33
5137,60,256,3,2024-09-15,1,84.26
5138,59,98,4,2023-05-22,3,872.75
5139,33,173,3,2023-06-22,3,886.78
5140,19,150,3,2024-11-08,4,561.71
5141,28,488,4,2024-03-22,4,76.76
5142,52,279,4,2023-04-29,3,481.9
5143,49,59,5,2024-12-15,3,218.59
5144,37,446,1,2023-01-11,2,447.69
5145,26,113,5,2023-10-31,4,726.89
5146,40,324,1,2023-06-03,4,670.88
5147,80,243,4,2023-11-19,4,782.19
5148,38,310,1,2024-06-20,3,481.76
5149,77,57,2,2024-03-20,1,515.68
5150,87,489,5,2023-12-08,2,936.33
5151,54,407,5,2023-08-09,3,634.87
5152,22,367,5,2023-04-20,3,750.07
5153,16,60,3,2024-02-14,2,667.87
5154,28,329,3,2024-02-22,4,644.08
5155,35,216,4,2024-08-24,1,914.41
5156,60,469,4,2024-05-19,2,362.92
5157,45,233,3,2023-02-09,1,433.41
5158,46,494,5,2024-05-23,4,385.95
5159,72,55,3,2024-04-03,1,767.54
5160,55,373,1,2023-09-20,4,869.74
5161,86,208,5,2024-10-31,3,363.93
5162,85,63,3,2023-04-28,4,150.92
5163,26,184,4,2024-03-25,2,499.17
5164,85,311,3,2024-02-18,2,984.49
5165,25,281,2,2024-12-08,4,211.64
5166,65,26,3,2024-06-09,4,457.48
5167,6,177,5,2024-04-05,3,278.67
5168,23,63,3,2023-04-28,3,923.45
5169,64,429,4,2023-08-05,4,555.41
5170,87,73,1,2024-12-17,1,582.96
5171,43,335,2,2023-03-18,3,18.18
5172,23,167,5,2024-02-25,2,656.25
5173,30,225,4,2023-06-21,3,313.29
5174,77,65,2,2024-01-25,3,518.28
5175,18,69,3,2023-01-26,3,535.76
5176,87,440,2,2023-05-08,3,596.3
5177,79,9,1,2024-01-09,4,825.3
5178,21,236,2,2024-10-15,3,305.95
5179,57,198,2,2023-01-24,1,263.6
5180,23,412,3,2024-04-14,3,797.85
5181,45,173,3,2024-02-27,3,721.53
5182,44,282,5,2023-06-26,2,233.36
5183,82,28,3,2024-06-21,3,10.83
5184,88,296,2,2023-09-23,2,669.28
5185,47,399,1,2024-09-20,2,165.61
5186,40,134,3,2024-07-23,4,957.43
5187,51,27,5,2023-09-27,2,608.36
5188,42,38,5,2023-11-25,2,851.16
5189,7,196,2,2024-03-30,1,807.57
5190,50,203,3,2023-10-22,1,562.22
5191,48,85,3,2023-05-02,2,443.97
5192,84,320,5,2023-06-08,4,501.83
5193,6,30,3,2023-06-27,1,804.96
5194,9,466,2,2024-10-17,1,644.05
5195,57,99,1,2023-11-24,4,213.66
5196,31,387,2,2023-11-03,3,613.26
5197,21,190,3,2023-03-30,1,410.62
5198,90,12,2,2023-02-07,2,70.68
5199,40,91,4,2024-08-13,2,387.46
5200,45,30,4,2023-12-12,2,235.33
5201,77,213,3,2023-09-09,4,840.2
5202,49,38,3,2023-05-29,2,113.95
5203,87,341,1,2023-01-16,3,367.02
5204,20,60,2,2024-01-02,4,698.54
5205,17,294,1,2023-04-28,1,898.42
5206,28,360,3,2024-12-04,4,341.96
5207,41,143,3,2023-11-13,2,610.37
5208,66,402,5,2023-10-15,4,379.91
5209,25,180,1,2023-12-17,4,210.85
5210,58,285,3,2023-10-24,4,332.46
5211,41,112,4,2023-07-13,4,639.54
5212,6,230,5,2024-01-27,3,719.18
5213,75,444,2,2024-03-18,4,376.9
5214,38,21,5,2023-10-08,2,161.01
5215,6,145,2,2023-10-28,1,148.16
5216,45,489,4,2024-03-01,3,814.49
5217,75,499,2,2023-09-07,4,656.74
5218,14,146,1,2024-05-29,1,730.75
5219,66,441,2,2024-11-16,3,493.37
5220,40,375,2,2024-02-10,2,462.75
5221,3,421,5,2024-09-07,2,219.04
5222,24,316,4,2023-09-01,1,176.66
5223,19,166,2,2024-01-02,4,162.37
5224,18,140,1,2023-04-30,1,991.87
5225,64,203,5,2024-03-15,3,822.68
5226,88,496,4,2024-05-18,1,629.87
5227,35,244,4,2024-08-04,1,222.26
5228,62,113,3,2024-03-08,4,344.28
5229,1,468,1,2023-07-02,2,357.28
5230,25,201,5,2024-04-05,4,482.9
5231,45,385,5,2023-04-28,2,427.78
5232,49,314,1,2023-01-31,4,934.81
5233,89,259,4,2023-05-29,2,723.6
5234,16,255,2,2024-06-11,4,90.59
5235,19,447,1,2023-09-30,2,366.36
5236,23,405,5,2024-01-20,2,141.63
5237,83,23,1,2023-04-12,2,286.56
5238,25,393,4,2023-03-13,2,959.3
5239,16,246,3,2024-12-05,4,708.21
5240,54,339,3,2024-09-14,3,17.77
5241,73,493,2,2024-02-12,2,335.57
5242,1,311,2,2023-12-13,2,444.31
5243,42,366,4,2024-01-02,2,606.48
5244,19,372,2,2024-09-09,2,504.73
5245,34,403,3,2024-07-02,2,79.08
5246,80,318,4,2023-10-18,1,520.39
5247,55,87,4,2024-02-26,1,138.96
5248,18,219,4,2023-06-30,2,524.01
5249,34,475,1,2024-10-16,2,253.61
5250,89,423,2,2023-04-24,2,152.75
5251,45,356,5,2023-08-26,3,295.04
5252,6,460,3,2023-04-04,4,108.63
5253,21,27,2,2023-09-17,2,291.14
5254,70,430,3,2023-04-17,3,868.26
5255,48,290,2,2023-09-01,3,314.1
5256,39,289,5,2024-02-27,2,475.52
5257,31,348,3,2023-12-01,4,524.61
5258,10,223,5,2023-01-23,1,186.51
5259,30,352,3,2023-09-28,2,447.37
5260,18,178,1,2023-05-20,2,854.45
5261,60,148,1,2024-04-10,1,89.72
5262,88,424,3,2024-03-29,4,923.59
5263,73,227,3,2024-01-19,1,872.4
5264,15,351,5,2024-08-16,2,857.27
5265,4,186,4,2024-01-12,2,206.56
5266,63,415,3,2024-03-13,3,489.47
5267,40,294,2,2024-02-26,1,619.99
5268,9,470,2,2023-06-05,3,108.95
5269,9,429,2,2023-12-01,3,561.28
5270,26,41,1,2024-06-14,3,841.64
5271,4,393,5,2024-08-03,3,937.19
5272,81,500,1,2023-05-12,1,285.55
5273,16,393,2,2024-12-21,1,295.85
5274,15,191,3,2024-05-15,1,278.02
5275,52,79,2,2024-06-05,2,161.92
5276,69,205,3,2023-05-20,4,436.41
5277,5,384,5,2023-05-15,3,786.62
5278,20,278,4,2024-02-11,2,714.97
5279,79,272,3,2023-04-04,1,901.32
5280,18,32,1,2023-08-29,1,362.18
5281,2,450,2,2023-06-14,2,576.5
5282,13,474,2,2023-11-21,3,768.87
5283,4,142,2,2024-10-21,1,899.19
5284,42,251,3,2023-08-06,3,873.04
5285,74,294,5,2024-09-11,3,470.86
5286,61,98,3,2023-08-19,4,907.79
5287,8,136,1,2024-08-04,1,449.62
5288,67,484,2,2024-08-08,2,903.8
5289,63,277,3,2023-06-28,4,779.2
5290,9,312,2,2023-03-21,3,229.43
5291,11,302,1,2023-12-20,2,930.37
5292,42,43,4,2024-11-01,4,250.04
5293,13,120,4,2024-11-11,4,909.34
5294,36,220,4,2023-06-10,4,618.96
5295,13,46,2,2024-03-02,3,670.7
5296,12,236,3,2024-02-07,3,118.24
5297,37,48,2,2023-02-01,1,75.08
5298,74,198,5,2023-05-01,4,968.66
5299,73,84,3,2024-12-27,2,343.56
5300,52,31,1,2024-05-29,3,845.93
5301,71,161,4,2024-01-20,4,707.43
5302,2,428,3,2024-02-29,2,608.1
5303,56,71,3,2024-04-20,3,688.36
5304,60,8,4,2024-07-13,2,98.49
5305,23,457,1,2023-06-16,2,418.27
5306,40,386,2,2024-01-24,1,611.01
5307,64,401,2,2023-11-29,3,868.89
5308,85,52,3,2024-06-06,3,717.54
5309,23,45,4,2024-04-15,3,260.28
5310,29,293,5,2024-12-04,3,985.08
5311,78,426,1,2024-06-07,1,646.61
5312,90,300,2,2023-02-22,1,506.3
5313,51,465,1,2024-07-20,4,783.57
5314,69,373,1,2023-01-21,3,606.67
5315,89,38,1,2023-01-19,2,712.89
5316,31,355,4,2024-03-31,1,620.96
5317,50,380,4,2023-11-18,2,187.05
5318,20,495,4,2024-03-08,2,547.92
5319,55,231,3,2023-02-28,2,290.27
5320,81,478,4,2023-05-31,4,574.59
5321,2,262,3,2024-03-15,4,134.25
5322,25,68,2,2023-02-27,3,239.65
5323,13,179,2,2024-12-28,1,810.64
5324,70,357,2,2024-07-27,3,411.22
5325,67,419,2,2024-10-19,4,677.05
5326,58,186,2,2023-10-20,4,502.87
5327,82,441,4,2023-07-01,2,347.29
5328,75,201,5,2024-08-29,3,500.22
5329,84,390,4,2023-03-19,2,815.56
5330,64,13,5,2024-10-15,4,288.78
5331,69,443,4,2023-04-15,3,427.23
5332,83,214,2,2023-09-18,3,210.56
5333,86,220,1,2024-08-29,1,357.68
5334,59,286,5,2023-08-11,4,886.26
5335,60,244,1,2024-04-28,4,787.87
5336,83,356,2,2024-12-02,1,379.88
5337,62,258,5,2023-05-09,4,141.07
5338,16,58,1,2023-11-15,2,425.77
5339,88,36,4,2024-12-07,2,774.01
5340,68,328,2,2024-05-23,2,53.36
5341,15,429,4,2023-01-20,3,747.89
5342,89,490,4,2023-08-23,2,683.11
5343,55,498,2,2024-08-19,4,74.0
5344,35,393,5,2024-08-28,1,639.28
5345,55,382,3,2024-07-07,2,305.67
5346,14,193,3,2023-12-16,2,185.51
5347,49,333,2,2024-03-28,3,391.03
5348,83,50,3,2024-08-08,4,213.33
5349,7,463,1,2024-05-23,1,826.31
5350,30,32,5,2024-09-18,4,744.58
5351,83,98,4,2024-02-27,2,980.95
5352,49,43,4,2023-07-09,4,538.73
5353,89,381,2,2023-05-05,1,98.31
5354,16,351,4,2023-01-06,2,374.09
5355,51,334,1,2024-04-02,4,840.25
5356,72,310,1,2024-07-07,1,402.89
5357,82,47,2,2024-07-23,2,461.12
5358,80,270,4,2024-06-05,2,417.85
5359,83,432,3,2023-03-30,4,243.02
5360,42,311,3,2023-04-21,3,82.46
5361,17,413,5,2024-07-04,3,188.75
5362,63,431,2,2024-02-01,1,370.3
5363,45,63,5,2024-11-09,4,252.98
5364,77,19,3,2023-01-11,1,577.01
5365,7,347,3,2024-09-13,4,617.77
5366,27,393,3,2024-05-11,1,574.37
5367,10,101,5,2023-01-16,1,94.07
5368,34,37,2,2023-02-02,4,670.19
5369,36,107,1,2024-05-03,3,390.73
5370,25,92,1,2023-07-07,1,879.38
5371,6,308,3,2024-07-24,4,530.36
5372,24,185,2,2024-04-02,4,93.67
5373,18,216,2,2023-02-20,4,19.13
5374,87,28,4,2023-09-28,2,705.49
5375,6,36,4,2024-04-08,4,406.51
5376,29,372,5,2023-02-12,4,295.12
5377,25,320,4,2024-06-22,2,452.71
5378,55,18,5,2024-07-21,2,81.67
5379,81,345,1,2023-05-01,3,398.06
5380,46,419,3,2024-09-16,4,321.55
5381,24,196,2,2023-11-12,1,802.19
5382,75,78,1,2023-04-25,2,183.11
5383,26,167,1,2024-09-12,2,758.75
5384,28,90,5,2024-03-29,3,505.4
5385,3,264,3,2024-11-17,3,91.07
5386,75,472,5,2024-09-15,3,969.98
5387,38,208,1,2024-09-03,4,736.87
5388,61,212,2,2024-06-03,4,267.49
5389,78,271,4,2024-10-08,4,585.94
5390,51,263,5,2023-12-03,2,900.94
5391,90,273,1,2023-08-28,3,931.5
5392,48,342,4,2024-01-21,2,733.85
5393,21,214,4,2023-05-25,1,730.39
5394,54,374,1,2024-01-12,4,284.59
5395,56,64,3,2023-01-04,2,989.86
5396,59,12,1,2023-11-24,1,251.05
5397,72,210,2,2023-07-16,2,98.51
5398,51,312,4,2024-01-24,1,977.61
5399,20,174,2,2024-10-01,2,161.32
5400,86,431,5,2023-09-18,2,526.4
5401,59,256,4,2024-08-25,4,473.56
5402,71,463,3,2023-04-04,2,849.72
5403,9,101,1,2023-09-14,2,402.69
5404,1,16,5,2023-05-16,3,507.16
5405,29,197,2,2024-06-08,2,53.3
5406,63,258,5,2024-12-10,4,215.76
5407,72,384,3,2024-05-12,2,834.67
5408,56,244,1,2023-06-27,4,483.58
5409,68,348,5,2023-04-22,3,238.62
5410,35,249,2,2023-09-21,4,375.22
5411,3,105,5,2024-02-18,3,292.24
5412,7,182,1,2024-01-04,3,560.66
5413,27,155,5,2024-08-13,3,60.93
5414,1,287,2,2024-01-13,3,232.72
5415,80,169,1,2024-08-08,3,361.42
5416,71,420,3,2024-01-18,4,928.93
5417,44,47,3,2024-11-03,3,627.05
5418,87,43,4,2024-05-25,3,509.21
5419,41,321,5,2024-12-13,3,198.92
5420,75,306,2,2024-01-12,3,562.27
5421,42,221,5,2024-06-28,3,929.72
5422,33,1,1,2023-03-14,1,570.65
5423,50,200,4,2024-05-18,2,173.13
5424,63,441,2,2023-12-18,2,997.15
5425,37,144,5,2024-12-10,3,503.87
5426,59,378,2,2023-11-21,3,326.36
5427,81,28,1,2024-01-23,1,508.34
5428,48,342,4,2023-08-28,3,271.05
5429,5,338,2,2023-03-15,1,40.07
5430,48,278,1,2023-01-31,2,890.63
5431,3,41,3,2024-04-23,4,434.59
5432,47,332,2,2023-01-14,2,755.36
5433,62,147,4,2024-12-17,4,971.54
5434,14,345,2,2023-11-12,4,636.26
5435,63,178,2,2023-03-09,4,694.7
5436,61,315,1,2024-10-01,3,943.81
5437,31,325,5,2024-06-21,1,521.39
5438,17,418,5,2024-11-26,4,326.7
5439,24,167,2,2024-10-10,1,922.17
5440,23,123,4,2023-10-18,2,78.3
5441,82,74,4,2024-09-09,4,222.46
5442,50,239,1,2023-01-24,2,347.85
5443,78,249,2,2024-02-19,1,784.29
5444,79,263,2,2024-12-06,1,904.86
5445,79,252,5,2024-11-11,2,457.27
5446,70,357,1,2023-02-05,1,293.27
5447,27,111,3,2023-04-11,2,359.68
5448,15,180,4,2024-06-29,1,659.98
5449,50,188,4,2023-02-08,3,166.43
5450,36,308,2,2023-07-30,2,551.96
5451,8,207,1,2024-08-14,4,592.56
5452,79,234,3,2023-06-21,4,710.78
5453,3,24,4,2024-03-17,4,607.86
5454,62,26,1,2023-02-28,1,105.99
5455,47,381,3,2024-02-14,2,691.91
5456,77,218,2,2024-06-17,1,31.53
5457,88,494,5,2023-12-31,4,396.41
5458,61,346,4,2024-01-02,3,422.89
5459,32,378,4,2023-12-10,4,125.46
5460,13,10,3,2023-10-23,4,19.76
5461,1,17,5,2023-12-07,4,80.45
5462,34,245,1,2024-08-28,3,451.84
5463,62,206,2,2024-06-06,3,247.95
5464,79,258,1,2024-09-20,2,78.29
5465,78,112,3,2023-09-22,3,263.84
5466,82,205,4,2024-06-07,2,533.53
5467,71,27,4,2024-10-27,3,744.72
5468,31,457,1,2023-02-07,2,417.88
5469,64,71,2,2023-05-11,4,617.02
5470,25,176,3,2024-01-17,3,600.8
5471,38,202,2,2023-08-13,1,897.35
5472,14,248,3,2023-05-23,1,187.6
5473,8,118,2,2024-03-06,2,481.67
5474,54,9,1,2024-01-24,3,635.51
5475,2,86,5,2023-02-23,3,524.53
5476,81,23,3,2023-01-24,1,455.84
5477,78,455,1,2024-01-30,3,973.72
5478,89,240,4,2024-09-24,3,942.59
5479,56,73,4,2023-04-29,2,615.34
5480,84,27,2,2024-11-03,4,445.18
5481,85,472,4,2024-08-08,1,757.83
5482,61,349,5,2023-07-04,4,517.81
5483,22,81,3,2023-07-11,3,995.61
5484,35,84,2,2024-05-01,3,689.08
5485,16,199,3,2024-09-24,2,77.48
5486,50,43,3,2024-12-21,4,407.89
5487,43,488,1,2024-01-19,4,732.96
5488,17,263,4,2023-12-12,2,843.95
5489,80,92,3,2024-04-17,4,815.24
5490,58,339,5,2024-11-06,2,977.47
5491,2,447,5,2023-01-03,2,494.23
5492,4,84,4,2023-02-19,3,148.67
5493,85,300,4,2024-05-18,3,655.72
5494,39,423,2,2023-07-30,3,80.04
5495,6,296,2,2024-06-11,2,973.79
5496,81,135,2,2024-11-10,3,760.95
5497,89,454,4,2023-10-10,1,982.33
5498,69,281,3,2024-01-14,1,383.48
5499,69,489,1,2023-11-22,3,25.64
5500,20,59,2,2023-10-25,2,526.08
5501,64,397,1,2024-11-27,1,129.97
5502,16,359,5,2023-05-18,3,682.83
5503,51,488,4,2023-05-05,1,502.58
5504,37,342,5,2024-01-27,1,755.91
5505,73,241,2,2024-02-06,1,298.16
5506,69,465,3,2024-04-24,4,830.87
5507,42,368,2,2024-02-05,1,654.31
5508,57,342,1,2024-07-23,3,987.83
5509,66,98,2,2023-12-28,1,186.77
5510,9,62,3,2023-03-07,3,60.66
5511,86,264,3,2024-03-03,1,852.54
5512,64,113,4,2024-12-14,1,345.07
5513,86,429,4,2024-06-04,4,436.93
5514,22,146,3,2024-03-07,1,926.41
5515,34,216,3,2023-04-15,3,446.29
5516,55,256,1,2023-03-30,4,305.04
5517,29,316,2,2024-08-23,4,68.9
5518,38,316,4,2023-01-06,1,448.51
5519,18,362,1,2023-06-07,1,658.4
5520,71,258,2,2024-01-14,2,276.48
5521,65,194,4,2023-11-26,1,720.6
5522,1,347,1,2023-04-13,2,483.48
5523,88,14,5,2023-08-11,3,859.53
5524,4,304,5,2024-02-06,1,170.12
5525,4,103,4,2024-11-13,1,759.51
5526,82,245,1,2024-06-28,2,933.23
5527,27,245,2,2024-05-23,2,743.98
5528,43,312,2,2024-11-23,4,411.88
5529,59,268,1,2023-07-03,4,238.15
5530,32,224,5,2023-03-28,1,107.38
5531,33,220,1,2024-08-03,3,645.95
5532,28,311,5,2024-01-15,4,151.43
5533,55,412,5,2024-06-21,4,839.92
5534,60,366,2,2024-02-17,4,961.13
5535,70,217,4,2024-06-01,2,144.43
5536,62,4,3,2024-11-24,1,382.29
5537,80,474,1,2023-10-22,2,937.9
5538,34,36,5,2023-09-17,3,476.0
5539,87,178,1,2024-01-19,2,540.06
5540,88,387,4,2023-10-31,1,750.04
5541,56,257,4,2023-11-12,2,218.43
5542,13,17,3,2024-12-19,3,979.36
5543,56,199,3,2023-03-18,1,783.07
5544,18,318,5,2024-11-10,1,169.76
5545,54,48,3,2024-01-14,1,119.96
5546,77,62,5,2024-04-05,1,935.6
5547,43,69,2,2023-02-25,3,688.18
5548,39,147,5,2023-03-22,1,48.18
5549,61,359,3,2024-11-09,3,150.57
5550,42,366,1,2023-06-25,3,57.35
5551,81,162,3,2024-01-18,2,974.34
5552,79,227,4,2023-05-29,2,502.87
5553,18,433,3,2023-10-08,1,467.53
5554,23,464,2,2023-12-11,4,956.22
5555,54,488,5,2024-02-13,4,509.59
5556,30,498,4,2024-12-18,1,522.58
5557,58,431,5,2023-01-30,3,984.26
5558,68,487,5,2024-12-30,2,120.32
5559,67,347,3,2024-02-26,1,985.9
5560,71,489,1,2023-08-19,1,174.02
5561,18,230,4,2023-12-25,3,478.18
5562,7,370,2,2023-06-11,2,344.24
5563,40,178,2,2024-12-29,4,955.87
5564,70,345,1,2023-08-16,4,490.65
5565,86,410,1,2023-08-09,1,32.78
5566,65,56,3,2023-03-14,1,229.47
5567,68,78,2,2024-02-03,1,436.5
5568,49,270,4,2023-04-05,1,679.63
5569,52,206,1,2024-04-19,1,566.28
5570,29,281,1,2023-04-05,4,851.41
5571,21,228,1,2023-05-04,1,830.15
5572,90,388,4,2024-05-14,2,594.6
5573,78,239,2,2024-09-12,3,575.6
5574,9,463,4,2023-02-17,4,285.38
5575,47,288,4,2023-04-05,3,958.33
5576,76,82,3,2024-04-21,3,86.08
5577,42,334,1,2023-02-02,1,403.06
5578,51,250,2,2023-04-28,3,664.23
5579,56,193,3,2024-10-05,2,946.21
5580,51,106,3,2023-09-08,1,506.51
5581,70,189,5,2023-10-30,4,896.96
5582,20,276,1,2023-05-02,2,113.75
5583,88,74,2,2023-08-06,4,536.27
5584,27,10,2,2023-02-22,1,322.89
5585,38,123,2,2023-05-06,1,797.74
5586,72,216,1,2023-06-08,4,450.54
5587,65,290,2,2024-11-01,3,480.5
5588,54,445,4,2024-08-23,4,74.13
5589,24,476,4,2023-06-25,2,443.63
5590,47,411,1,2023-10-19,3,90.02
5591,71,40,2,2023-06-08,1,306.57
5592,83,193,5,2024-05-05,2,135.61
5593,86,127,5,2023-12-23,2,341.14
5594,63,289,5,2024-09-25,1,235.11
5595,57,452,4,2023-08-25,3,292.33
5596,55,71,5,2024-03-03,1,156.9
5597,60,137,2,2023-05-05,2,445.21
5598,62,144,2,2023-11-11,2,502.6
5599,30,389,5,2023-10-06,2,838.28
5600,22,354,3,2024-08-26,1,543.44
5601,75,380,5,2023-04-15,4,236.47
5602,84,407,3,2023-02-11,2,738.54
5603,29,299,1,2024-02-01,2,304.27
5604,41,370,1,2024-10-02,3,758.83
5605,42,345,2,2024-04-04,4,393.29
5606,65,441,4,2024-05-05,3,518.54
5607,31,435,2,2024-07-18,2,508.72
5608,30,269,2,2023-06-17,4,956.08
5609,18,384,4,2024-08-24,3,162.13
5610,17,408,2,2023-06-23,1,939.17
5611,38,139,4,2024-01-07,3,566.37
5612,14,52,2,2024-08-21,4,993.75
5613,87,499,1,2023-05-30,3,577.41
5614,89,17,3,2023-09-06,4,659.81
5615,79,165,2,2024-09-18,4,752.08
5616,56,13,3,2023-06-29,3,823.57
5617,22,190,5,2023-04-30,3,482.79
5618,67,475,2,2023-01-28,1,681.81
5619,56,340,1,2023-04-27,3,618.73
5620,19,353,4,2024-12-03,4,413.02
5621,57,362,1,2024-10-18,2,822.59
5622,44,352,3,2023-09-19,3,200.52
5623,35,264,4,2024-10-15,3,175.46
5624,1,312,1,2024-09-17,4,739.07
5625,52,221,1,2023-02-07,2,641.11
5626,85,104,1,2023-07-16,1,324.48
5627,70,339,4,2024-06-08,2,638.78
5628,37,198,1,2024-09-15,4,772.94
5629,65,300,1,2024-03-12,4,224.8
5630,51,444,3,2024-10-10,4,585.58
5631,1,359,1,2024-11-14,4,826.42
5632,21,368,1,2024-09-30,2,417.13
5633,53,169,5,2024-02-14,2,576.02
5634,16,149,4,2023-11-29,2,87.75
5635,61,249,5,2024-06-14,3,832.16
5636,54,256,3,2024-04-09,4,798.17
5637,40,470,5,2024-12-20,3,461.69
5638,26,42,2,2023-06-07,3,128.06
5639,80,202,4,2023-06-09,3,663.79
5640,65,458,1,2023-11-30,1,577.25
5641,74,244,5,2024-01-11,3,920.29
5642,64,157,5,2023-03-20,4,287.01
5643,43,464,1,2023-07-16,3,42.0
5644,17,449,1,2023-04-30,4,262.19
5645,59,401,3,2024-10-12,1,433.63
5646,23,286,5,2023-08-14,2,163.89
5647,7,282,5,2024-08-17,4,979.94
5648,44,437,2,2024-02-14,3,230.17
5649,53,381,2,2024-06-21,4,681.08
5650,71,238,5,2024-10-01,3,459.57
5651,79,19,2,2023-12-05,2,559.6
5652,34,53,5,2024-07-09,4,933.35
5653,46,85,4,2024-08-18,3,536.24
5654,68,273,3,2024-06-20,4,312.17
5655,78,430,2,2023-08-08,2,228.61
5656,78,360,5,2023-10-20,2,893.07
5657,16,213,2,2023-07-23,2,986.86
5658,71,437,3,2024-12-05,4,259.31
5659,19,361,4,2024-05-28,4,724.71
5660,2,104,1,2023-07-21,3,510.69
5661,10,192,1,2023-02-01,2,701.6
5662,50,429,2,2023-03-30,3,964.57
5663,81,177,5,2023-07-21,4,283.33
5664,12,147,3,2024-11-20,1,742.55
5665,70,380,4,2024-12-05,2,443.57
5666,22,455,4,2024-11-02,3,656.01
5667,32,81,4,2023-10-20,2,412.59
5668,84,193,1,2024-12-16,3,711.25
5669,1,37,3,2023-04-25,3,344.13
5670,54,377,1,2024-12-22,1,493.47
5671,58,326,2,2023-08-10,4,711.71
5672,70,154,4,2023-07-01,2,52.28
5673,83,130,3,2024-04-13,4,334.81
5674,18,59,4,2024-03-01,3,550.72
5675,6,224,1,2024-07-05,4,83.39
5676,45,249,1,2023-03-01,1,706.13
5677,23,240,1,2024-04-29,4,815.15
5678,23,374,4,2023-01-11,3,171.69
5679,26,389,3,2024-09-23,3,736.13
5680,77,293,3,2024-01-20,1,649.74
5681,7,287,2,2024-02-14,2,416.77
5682,79,204,4,2023-02-11,1,173.34
5683,44,99,2,2024-12-02,2,955.33
5684,27,350,2,2023-05-03,3,469.37
5685,26,176,2,2024-12-01,4,191.81
5686,79,262,2,2023-09-09,3,720.98
5687,36,271,1,2024-08-26,1,611.82
5688,55,143,2,2024-04-28,1,818.04
5689,64,189,3,2023-08-01,4,996.14
5690,57,272,2,2024-12-14,1,54.42
5691,69,20,1,2023-09-25,3,741.92
5692,61,333,5,2024-10-28,4,989.24
5693,2,300,5,2024-12-07,2,542.85
5694,55,426,5,2024-06-23,1,718.55
5695,80,46,4,2024-12-06,2,446.7
5696,87,95,3,2024-09-10,4,363.21
5697,38,418,1,2024-10-22,1,699.49
5698,80,64,5,2023-05-15,4,988.21
5699,78,413,1,2024-05-12,1,100.75
5700,29,131,1,2024-08-29,1,427.9
5701,26,9,4,2023-05-06,1,941.21
5702,35,459,5,2023-12-25,4,121.67
5703,79,203,2,2024-05-17,4,654.42
5704,67,409,1,2023-11-14,3,435.86
5705,87,470,5,2023-01-12,3,383.12
5706,29,298,1,2024-04-21,4,217.35
5707,34,174,4,2023-10-21,4,184.57
5708,41,73,4,2024-03-15,1,521.12
5709,41,84,2,2024-05-30,3,383.66
5710,23,59,4,2024-01-26,3,496.63
5711,71,21,5,2023-11-12,4,203.98
5712,3,458,4,2024-11-10,3,356.7
5713,58,406,2,2023-01-08,4,996.45
5714,32,157,3,2024-05-22,3,374.39
5715,31,319,1,2023-05-04,2,418.58
5716,82,329,1,2024-01-07,2,29.68
5717,43,61,5,2023-11-10,3,387.02
5718,7,64,2,2023-07-04,4,765.76
5719,1,325,2,2024-06-30,2,520.44
5720,61,168,2,2024-08-07,1,660.47
5721,14,203,1,2024-06-08,4,560.99
5722,52,129,4,2023-02-08,2,114.44
5723,6,245,1,2023-03-25,1,338.82
5724,10,106,1,2023-01-21,2,697.29
5725,71,321,1,2023-09-10,2,552.46
5726,90,122,4,2023-10-30,1,678.21
5727,30,318,3,2023-09-15,1,366.58
5728,21,182,5,2024-06-25,3,201.75
5729,60,103,3,2024-10-01,2,831.52
5730,81,316,3,2024-07-05,1,382.54
5731,74,302,1,2024-04-05,3,658.46
5732,63,261,3,2024-08-31,1,387.43
